Cycle,Location,Z_stack,Channel,Marker,Path,Path_corrected
Cycle5,3,8,CH3,Cyclin D1,Y:\coskun-lab\Thomas\Spatial signaling pathway\data\raw\Lg_Cycle5_40x_1216_Fw3\1_00001_Z008_CH3.tif,Y:\coskun-lab\Thomas\Spatial signaling pathway\data\processed\3_8_Cycle5_Cyclin D1.tiff
Cycle5,3,9,CH1,Hoeschst,Y:\coskun-lab\Thomas\Spatial signaling pathway\data\raw\Lg_Cycle5_40x_1216_Fw3\1_00001_Z009_CH1.tif,Y:\coskun-lab\Thomas\Spatial signaling pathway\data\processed\3_9_Cycle5_Hoeschst.tiff
Cycle5,3,9,CH3,Cyclin D1,Y:\coskun-lab\Thomas\Spatial signaling pathway\data\raw\Lg_Cycle5_40x_1216_Fw3\1_00001_Z009_CH3.tif,Y:\coskun-lab\Thomas\Spatial signaling pathway\data\processed\3_9_Cycle5_Cyclin D1.tiff
Cycle5,3,10,CH1,Hoeschst,Y:\coskun-lab\Thomas\Spatial signaling pathway\data\raw\Lg_Cycle5_40x_1216_Fw3\1_00001_Z010_CH1.tif,Y:\coskun-lab\Thomas\Spatial signaling pathway\data\processed\3_10_Cycle5_Hoeschst.tiff
Cycle5,3,10,CH3,Cyclin D1,Y:\coskun-lab\Thomas\Spatial signaling pathway\data\raw\Lg_Cycle5_40x_1216_Fw3\1_00001_Z010_CH3.tif,Y:\coskun-lab\Thomas\Spatial signaling pathway\data\processed\3_10_Cycle5_Cyclin D1.tiff
Cycle6,1,1,CH1,Hoeschst,Y:\coskun-lab\Thomas\Spatial signaling pathway\data\raw\Lg_Cycle6_40x_1216_Fw1\1_00001_Z001_CH1.tif,Y:\coskun-lab\Thomas\Spatial signaling pathway\data\processed\1_1_Cycle6_Hoeschst.tiff
Cycle6,1,1,CH2,p-AKT,Y:\coskun-lab\Thomas\Spatial signaling pathway\data\raw\Lg_Cycle6_40x_1216_Fw1\1_00001_Z001_CH2.tif,Y:\coskun-lab\Thomas\Spatial signaling pathway\data\processed\1_1_Cycle6_p-AKT.tiff
Cycle6,1,1,CH3,phospho-B-catenin,Y:\coskun-lab\Thomas\Spatial signaling pathway\data\raw\Lg_Cycle6_40x_1216_Fw1\1_00001_Z001_CH3.tif,Y:\coskun-lab\Thomas\Spatial signaling pathway\data\processed\1_1_Cycle6_phospho-B-catenin.tiff
Cycle6,1,1,CH4,RNF 43,Y:\coskun-lab\Thomas\Spatial signaling pathway\data\raw\Lg_Cycle6_40x_1216_Fw1\1_00001_Z001_CH4.tif,Y:\coskun-lab\Thomas\Spatial signaling pathway\data\processed\1_1_Cycle6_RNF 43.tiff
Cycle6,1,2,CH1,Hoeschst,Y:\coskun-lab\Thomas\Spatial signaling pathway\data\raw\Lg_Cycle6_40x_1216_Fw1\1_00001_Z002_CH1.tif,Y:\coskun-lab\Thomas\Spatial signaling pathway\data\processed\1_2_Cycle6_Hoeschst.tiff
Cycle6,1,2,CH2,p-AKT,Y:\coskun-lab\Thomas\Spatial signaling pathway\data\raw\Lg_Cycle6_40x_1216_Fw1\1_00001_Z002_CH2.tif,Y:\coskun-lab\Thomas\Spatial signaling pathway\data\processed\1_2_Cycle6_p-AKT.tiff
Cycle6,1,2,CH3,phospho-B-catenin,Y:\coskun-lab\Thomas\Spatial signaling pathway\data\raw\Lg_Cycle6_40x_1216_Fw1\1_00001_Z002_CH3.tif,Y:\coskun-lab\Thomas\Spatial signaling pathway\data\processed\1_2_Cycle6_phospho-B-catenin.tiff
Cycle6,1,2,CH4,RNF 43,Y:\coskun-lab\Thomas\Spatial signaling pathway\data\raw\Lg_Cycle6_40x_1216_Fw1\1_00001_Z002_CH4.tif,Y:\coskun-lab\Thomas\Spatial signaling pathway\data\processed\1_2_Cycle6_RNF 43.tiff
Cycle6,1,3,CH1,Hoeschst,Y:\coskun-lab\Thomas\Spatial signaling pathway\data\raw\Lg_Cycle6_40x_1216_Fw1\1_00001_Z003_CH1.tif,Y:\coskun-lab\Thomas\Spatial signaling pathway\data\processed\1_3_Cycle6_Hoeschst.tiff
Cycle6,1,3,CH2,p-AKT,Y:\coskun-lab\Thomas\Spatial signaling pathway\data\raw\Lg_Cycle6_40x_1216_Fw1\1_00001_Z003_CH2.tif,Y:\coskun-lab\Thomas\Spatial signaling pathway\data\processed\1_3_Cycle6_p-AKT.tiff
Cycle6,1,3,CH3,phospho-B-catenin,Y:\coskun-lab\Thomas\Spatial signaling pathway\data\raw\Lg_Cycle6_40x_1216_Fw1\1_00001_Z003_CH3.tif,Y:\coskun-lab\Thomas\Spatial signaling pathway\data\processed\1_3_Cycle6_phospho-B-catenin.tiff
Cycle6,1,3,CH4,RNF 43,Y:\coskun-lab\Thomas\Spatial signaling pathway\data\raw\Lg_Cycle6_40x_1216_Fw1\1_00001_Z003_CH4.tif,Y:\coskun-lab\Thomas\Spatial signaling pathway\data\processed\1_3_Cycle6_RNF 43.tiff
Cycle6,1,4,CH1,Hoeschst,Y:\coskun-lab\Thomas\Spatial signaling pathway\data\raw\Lg_Cycle6_40x_1216_Fw1\1_00001_Z004_CH1.tif,Y:\coskun-lab\Thomas\Spatial signaling pathway\data\processed\1_4_Cycle6_Hoeschst.tiff
Cycle6,1,4,CH2,p-AKT,Y:\coskun-lab\Thomas\Spatial signaling pathway\data\raw\Lg_Cycle6_40x_1216_Fw1\1_00001_Z004_CH2.tif,Y:\coskun-lab\Thomas\Spatial signaling pathway\data\processed\1_4_Cycle6_p-AKT.tiff
Cycle6,1,4,CH3,phospho-B-catenin,Y:\coskun-lab\Thomas\Spatial signaling pathway\data\raw\Lg_Cycle6_40x_1216_Fw1\1_00001_Z004_CH3.tif,Y:\coskun-lab\Thomas\Spatial signaling pathway\data\processed\1_4_Cycle6_phospho-B-catenin.tiff
Cycle6,1,4,CH4,RNF 43,Y:\coskun-lab\Thomas\Spatial signaling pathway\data\raw\Lg_Cycle6_40x_1216_Fw1\1_00001_Z004_CH4.tif,Y:\coskun-lab\Thomas\Spatial signaling pathway\data\processed\1_4_Cycle6_RNF 43.tiff
Cycle6,1,5,CH1,Hoeschst,Y:\coskun-lab\Thomas\Spatial signaling pathway\data\raw\Lg_Cycle6_40x_1216_Fw1\1_00001_Z005_CH1.tif,Y:\coskun-lab\Thomas\Spatial signaling pathway\data\processed\1_5_Cycle6_Hoeschst.tiff
Cycle6,1,5,CH2,p-AKT,Y:\coskun-lab\Thomas\Spatial signaling pathway\data\raw\Lg_Cycle6_40x_1216_Fw1\1_00001_Z005_CH2.tif,Y:\coskun-lab\Thomas\Spatial signaling pathway\data\processed\1_5_Cycle6_p-AKT.tiff
Cycle6,1,5,CH3,phospho-B-catenin,Y:\coskun-lab\Thomas\Spatial signaling pathway\data\raw\Lg_Cycle6_40x_1216_Fw1\1_00001_Z005_CH3.tif,Y:\coskun-lab\Thomas\Spatial signaling pathway\data\processed\1_5_Cycle6_phospho-B-catenin.tiff
Cycle6,1,5,CH4,RNF 43,Y:\coskun-lab\Thomas\Spatial signaling pathway\data\raw\Lg_Cycle6_40x_1216_Fw1\1_00001_Z005_CH4.tif,Y:\coskun-lab\Thomas\Spatial signaling pathway\data\processed\1_5_Cycle6_RNF 43.tiff
Cycle6,1,6,CH1,Hoeschst,Y:\coskun-lab\Thomas\Spatial signaling pathway\data\raw\Lg_Cycle6_40x_1216_Fw1\1_00001_Z006_CH1.tif,Y:\coskun-lab\Thomas\Spatial signaling pathway\data\processed\1_6_Cycle6_Hoeschst.tiff
Cycle6,1,6,CH2,p-AKT,Y:\coskun-lab\Thomas\Spatial signaling pathway\data\raw\Lg_Cycle6_40x_1216_Fw1\1_00001_Z006_CH2.tif,Y:\coskun-lab\Thomas\Spatial signaling pathway\data\processed\1_6_Cycle6_p-AKT.tiff
Cycle6,1,6,CH3,phospho-B-catenin,Y:\coskun-lab\Thomas\Spatial signaling pathway\data\raw\Lg_Cycle6_40x_1216_Fw1\1_00001_Z006_CH3.tif,Y:\coskun-lab\Thomas\Spatial signaling pathway\data\processed\1_6_Cycle6_phospho-B-catenin.tiff
Cycle6,1,6,CH4,RNF 43,Y:\coskun-lab\Thomas\Spatial signaling pathway\data\raw\Lg_Cycle6_40x_1216_Fw1\1_00001_Z006_CH4.tif,Y:\coskun-lab\Thomas\Spatial signaling pathway\data\processed\1_6_Cycle6_RNF 43.tiff
Cycle6,2,1,CH1,Hoeschst,Y:\coskun-lab\Thomas\Spatial signaling pathway\data\raw\Lg_Cycle6_40x_1216_Fw2\1_00001_Z001_CH1.tif,Y:\coskun-lab\Thomas\Spatial signaling pathway\data\processed\2_1_Cycle6_Hoeschst.tiff
Cycle6,2,1,CH2,p-AKT,Y:\coskun-lab\Thomas\Spatial signaling pathway\data\raw\Lg_Cycle6_40x_1216_Fw2\1_00001_Z001_CH2.tif,Y:\coskun-lab\Thomas\Spatial signaling pathway\data\processed\2_1_Cycle6_p-AKT.tiff
Cycle6,2,1,CH3,phospho-B-catenin,Y:\coskun-lab\Thomas\Spatial signaling pathway\data\raw\Lg_Cycle6_40x_1216_Fw2\1_00001_Z001_CH3.tif,Y:\coskun-lab\Thomas\Spatial signaling pathway\data\processed\2_1_Cycle6_phospho-B-catenin.tiff
Cycle6,2,1,CH4,RNF 43,Y:\coskun-lab\Thomas\Spatial signaling pathway\data\raw\Lg_Cycle6_40x_1216_Fw2\1_00001_Z001_CH4.tif,Y:\coskun-lab\Thomas\Spatial signaling pathway\data\processed\2_1_Cycle6_RNF 43.tiff
Cycle6,2,2,CH1,Hoeschst,Y:\coskun-lab\Thomas\Spatial signaling pathway\data\raw\Lg_Cycle6_40x_1216_Fw2\1_00001_Z002_CH1.tif,Y:\coskun-lab\Thomas\Spatial signaling pathway\data\processed\2_2_Cycle6_Hoeschst.tiff
Cycle6,2,2,CH2,p-AKT,Y:\coskun-lab\Thomas\Spatial signaling pathway\data\raw\Lg_Cycle6_40x_1216_Fw2\1_00001_Z002_CH2.tif,Y:\coskun-lab\Thomas\Spatial signaling pathway\data\processed\2_2_Cycle6_p-AKT.tiff
Cycle6,2,2,CH3,phospho-B-catenin,Y:\coskun-lab\Thomas\Spatial signaling pathway\data\raw\Lg_Cycle6_40x_1216_Fw2\1_00001_Z002_CH3.tif,Y:\coskun-lab\Thomas\Spatial signaling pathway\data\processed\2_2_Cycle6_phospho-B-catenin.tiff
Cycle6,2,2,CH4,RNF 43,Y:\coskun-lab\Thomas\Spatial signaling pathway\data\raw\Lg_Cycle6_40x_1216_Fw2\1_00001_Z002_CH4.tif,Y:\coskun-lab\Thomas\Spatial signaling pathway\data\processed\2_2_Cycle6_RNF 43.tiff
Cycle6,2,3,CH1,Hoeschst,Y:\coskun-lab\Thomas\Spatial signaling pathway\data\raw\Lg_Cycle6_40x_1216_Fw2\1_00001_Z003_CH1.tif,Y:\coskun-lab\Thomas\Spatial signaling pathway\data\processed\2_3_Cycle6_Hoeschst.tiff
Cycle6,2,3,CH2,p-AKT,Y:\coskun-lab\Thomas\Spatial signaling pathway\data\raw\Lg_Cycle6_40x_1216_Fw2\1_00001_Z003_CH2.tif,Y:\coskun-lab\Thomas\Spatial signaling pathway\data\processed\2_3_Cycle6_p-AKT.tiff
Cycle6,2,3,CH3,phospho-B-catenin,Y:\coskun-lab\Thomas\Spatial signaling pathway\data\raw\Lg_Cycle6_40x_1216_Fw2\1_00001_Z003_CH3.tif,Y:\coskun-lab\Thomas\Spatial signaling pathway\data\processed\2_3_Cycle6_phospho-B-catenin.tiff
Cycle6,2,3,CH4,RNF 43,Y:\coskun-lab\Thomas\Spatial signaling pathway\data\raw\Lg_Cycle6_40x_1216_Fw2\1_00001_Z003_CH4.tif,Y:\coskun-lab\Thomas\Spatial signaling pathway\data\processed\2_3_Cycle6_RNF 43.tiff
Cycle6,2,4,CH1,Hoeschst,Y:\coskun-lab\Thomas\Spatial signaling pathway\data\raw\Lg_Cycle6_40x_1216_Fw2\1_00001_Z004_CH1.tif,Y:\coskun-lab\Thomas\Spatial signaling pathway\data\processed\2_4_Cycle6_Hoeschst.tiff
Cycle6,2,4,CH2,p-AKT,Y:\coskun-lab\Thomas\Spatial signaling pathway\data\raw\Lg_Cycle6_40x_1216_Fw2\1_00001_Z004_CH2.tif,Y:\coskun-lab\Thomas\Spatial signaling pathway\data\processed\2_4_Cycle6_p-AKT.tiff
Cycle6,2,4,CH3,phospho-B-catenin,Y:\coskun-lab\Thomas\Spatial signaling pathway\data\raw\Lg_Cycle6_40x_1216_Fw2\1_00001_Z004_CH3.tif,Y:\coskun-lab\Thomas\Spatial signaling pathway\data\processed\2_4_Cycle6_phospho-B-catenin.tiff
Cycle6,2,4,CH4,RNF 43,Y:\coskun-lab\Thomas\Spatial signaling pathway\data\raw\Lg_Cycle6_40x_1216_Fw2\1_00001_Z004_CH4.tif,Y:\coskun-lab\Thomas\Spatial signaling pathway\data\processed\2_4_Cycle6_RNF 43.tiff
Cycle6,2,5,CH1,Hoeschst,Y:\coskun-lab\Thomas\Spatial signaling pathway\data\raw\Lg_Cycle6_40x_1216_Fw2\1_00001_Z005_CH1.tif,Y:\coskun-lab\Thomas\Spatial signaling pathway\data\processed\2_5_Cycle6_Hoeschst.tiff
Cycle6,2,5,CH2,p-AKT,Y:\coskun-lab\Thomas\Spatial signaling pathway\data\raw\Lg_Cycle6_40x_1216_Fw2\1_00001_Z005_CH2.tif,Y:\coskun-lab\Thomas\Spatial signaling pathway\data\processed\2_5_Cycle6_p-AKT.tiff
Cycle6,2,5,CH3,phospho-B-catenin,Y:\coskun-lab\Thomas\Spatial signaling pathway\data\raw\Lg_Cycle6_40x_1216_Fw2\1_00001_Z005_CH3.tif,Y:\coskun-lab\Thomas\Spatial signaling pathway\data\processed\2_5_Cycle6_phospho-B-catenin.tiff
Cycle6,2,5,CH4,RNF 43,Y:\coskun-lab\Thomas\Spatial signaling pathway\data\raw\Lg_Cycle6_40x_1216_Fw2\1_00001_Z005_CH4.tif,Y:\coskun-lab\Thomas\Spatial signaling pathway\data\processed\2_5_Cycle6_RNF 43.tiff
Cycle6,2,6,CH1,Hoeschst,Y:\coskun-lab\Thomas\Spatial signaling pathway\data\raw\Lg_Cycle6_40x_1216_Fw2\1_00001_Z006_CH1.tif,Y:\coskun-lab\Thomas\Spatial signaling pathway\data\processed\2_6_Cycle6_Hoeschst.tiff
Cycle6,2,6,CH2,p-AKT,Y:\coskun-lab\Thomas\Spatial signaling pathway\data\raw\Lg_Cycle6_40x_1216_Fw2\1_00001_Z006_CH2.tif,Y:\coskun-lab\Thomas\Spatial signaling pathway\data\processed\2_6_Cycle6_p-AKT.tiff
Cycle6,2,6,CH3,phospho-B-catenin,Y:\coskun-lab\Thomas\Spatial signaling pathway\data\raw\Lg_Cycle6_40x_1216_Fw2\1_00001_Z006_CH3.tif,Y:\coskun-lab\Thomas\Spatial signaling pathway\data\processed\2_6_Cycle6_phospho-B-catenin.tiff
Cycle6,2,6,CH4,RNF 43,Y:\coskun-lab\Thomas\Spatial signaling pathway\data\raw\Lg_Cycle6_40x_1216_Fw2\1_00001_Z006_CH4.tif,Y:\coskun-lab\Thomas\Spatial signaling pathway\data\processed\2_6_Cycle6_RNF 43.tiff
Cycle6,3,1,CH1,Hoeschst,Y:\coskun-lab\Thomas\Spatial signaling pathway\data\raw\Lg_Cycle6_40x_1216_Fw3\1_00001_Z001_CH1.tif,Y:\coskun-lab\Thomas\Spatial signaling pathway\data\processed\3_1_Cycle6_Hoeschst.tiff
Cycle6,3,1,CH2,p-AKT,Y:\coskun-lab\Thomas\Spatial signaling pathway\data\raw\Lg_Cycle6_40x_1216_Fw3\1_00001_Z001_CH2.tif,Y:\coskun-lab\Thomas\Spatial signaling pathway\data\processed\3_1_Cycle6_p-AKT.tiff
Cycle6,3,1,CH3,phospho-B-catenin,Y:\coskun-lab\Thomas\Spatial signaling pathway\data\raw\Lg_Cycle6_40x_1216_Fw3\1_00001_Z001_CH3.tif,Y:\coskun-lab\Thomas\Spatial signaling pathway\data\processed\3_1_Cycle6_phospho-B-catenin.tiff
Cycle6,3,1,CH4,RNF 43,Y:\coskun-lab\Thomas\Spatial signaling pathway\data\raw\Lg_Cycle6_40x_1216_Fw3\1_00001_Z001_CH4.tif,Y:\coskun-lab\Thomas\Spatial signaling pathway\data\processed\3_1_Cycle6_RNF 43.tiff
Cycle6,3,2,CH1,Hoeschst,Y:\coskun-lab\Thomas\Spatial signaling pathway\data\raw\Lg_Cycle6_40x_1216_Fw3\1_00001_Z002_CH1.tif,Y:\coskun-lab\Thomas\Spatial signaling pathway\data\processed\3_2_Cycle6_Hoeschst.tiff
Cycle6,3,2,CH2,p-AKT,Y:\coskun-lab\Thomas\Spatial signaling pathway\data\raw\Lg_Cycle6_40x_1216_Fw3\1_00001_Z002_CH2.tif,Y:\coskun-lab\Thomas\Spatial signaling pathway\data\processed\3_2_Cycle6_p-AKT.tiff
Cycle6,3,2,CH3,phospho-B-catenin,Y:\coskun-lab\Thomas\Spatial signaling pathway\data\raw\Lg_Cycle6_40x_1216_Fw3\1_00001_Z002_CH3.tif,Y:\coskun-lab\Thomas\Spatial signaling pathway\data\processed\3_2_Cycle6_phospho-B-catenin.tiff
Cycle6,3,2,CH4,RNF 43,Y:\coskun-lab\Thomas\Spatial signaling pathway\data\raw\Lg_Cycle6_40x_1216_Fw3\1_00001_Z002_CH4.tif,Y:\coskun-lab\Thomas\Spatial signaling pathway\data\processed\3_2_Cycle6_RNF 43.tiff
Cycle6,3,3,CH1,Hoeschst,Y:\coskun-lab\Thomas\Spatial signaling pathway\data\raw\Lg_Cycle6_40x_1216_Fw3\1_00001_Z003_CH1.tif,Y:\coskun-lab\Thomas\Spatial signaling pathway\data\processed\3_3_Cycle6_Hoeschst.tiff
Cycle6,3,3,CH2,p-AKT,Y:\coskun-lab\Thomas\Spatial signaling pathway\data\raw\Lg_Cycle6_40x_1216_Fw3\1_00001_Z003_CH2.tif,Y:\coskun-lab\Thomas\Spatial signaling pathway\data\processed\3_3_Cycle6_p-AKT.tiff
Cycle6,3,3,CH3,phospho-B-catenin,Y:\coskun-lab\Thomas\Spatial signaling pathway\data\raw\Lg_Cycle6_40x_1216_Fw3\1_00001_Z003_CH3.tif,Y:\coskun-lab\Thomas\Spatial signaling pathway\data\processed\3_3_Cycle6_phospho-B-catenin.tiff
Cycle6,3,3,CH4,RNF 43,Y:\coskun-lab\Thomas\Spatial signaling pathway\data\raw\Lg_Cycle6_40x_1216_Fw3\1_00001_Z003_CH4.tif,Y:\coskun-lab\Thomas\Spatial signaling pathway\data\processed\3_3_Cycle6_RNF 43.tiff
Cycle6,3,4,CH1,Hoeschst,Y:\coskun-lab\Thomas\Spatial signaling pathway\data\raw\Lg_Cycle6_40x_1216_Fw3\1_00001_Z004_CH1.tif,Y:\coskun-lab\Thomas\Spatial signaling pathway\data\processed\3_4_Cycle6_Hoeschst.tiff
Cycle6,3,4,CH2,p-AKT,Y:\coskun-lab\Thomas\Spatial signaling pathway\data\raw\Lg_Cycle6_40x_1216_Fw3\1_00001_Z004_CH2.tif,Y:\coskun-lab\Thomas\Spatial signaling pathway\data\processed\3_4_Cycle6_p-AKT.tiff
Cycle6,3,4,CH3,phospho-B-catenin,Y:\coskun-lab\Thomas\Spatial signaling pathway\data\raw\Lg_Cycle6_40x_1216_Fw3\1_00001_Z004_CH3.tif,Y:\coskun-lab\Thomas\Spatial signaling pathway\data\processed\3_4_Cycle6_phospho-B-catenin.tiff
Cycle6,3,4,CH4,RNF 43,Y:\coskun-lab\Thomas\Spatial signaling pathway\data\raw\Lg_Cycle6_40x_1216_Fw3\1_00001_Z004_CH4.tif,Y:\coskun-lab\Thomas\Spatial signaling pathway\data\processed\3_4_Cycle6_RNF 43.tiff
Cycle6,3,5,CH1,Hoeschst,Y:\coskun-lab\Thomas\Spatial signaling pathway\data\raw\Lg_Cycle6_40x_1216_Fw3\1_00001_Z005_CH1.tif,Y:\coskun-lab\Thomas\Spatial signaling pathway\data\processed\3_5_Cycle6_Hoeschst.tiff
Cycle6,3,5,CH2,p-AKT,Y:\coskun-lab\Thomas\Spatial signaling pathway\data\raw\Lg_Cycle6_40x_1216_Fw3\1_00001_Z005_CH2.tif,Y:\coskun-lab\Thomas\Spatial signaling pathway\data\processed\3_5_Cycle6_p-AKT.tiff
Cycle6,3,5,CH3,phospho-B-catenin,Y:\coskun-lab\Thomas\Spatial signaling pathway\data\raw\Lg_Cycle6_40x_1216_Fw3\1_00001_Z005_CH3.tif,Y:\coskun-lab\Thomas\Spatial signaling pathway\data\processed\3_5_Cycle6_phospho-B-catenin.tiff
Cycle6,3,5,CH4,RNF 43,Y:\coskun-lab\Thomas\Spatial signaling pathway\data\raw\Lg_Cycle6_40x_1216_Fw3\1_00001_Z005_CH4.tif,Y:\coskun-lab\Thomas\Spatial signaling pathway\data\processed\3_5_Cycle6_RNF 43.tiff
Cycle6,3,6,CH1,Hoeschst,Y:\coskun-lab\Thomas\Spatial signaling pathway\data\raw\Lg_Cycle6_40x_1216_Fw3\1_00001_Z006_CH1.tif,Y:\coskun-lab\Thomas\Spatial signaling pathway\data\processed\3_6_Cycle6_Hoeschst.tiff
Cycle6,3,6,CH2,p-AKT,Y:\coskun-lab\Thomas\Spatial signaling pathway\data\raw\Lg_Cycle6_40x_1216_Fw3\1_00001_Z006_CH2.tif,Y:\coskun-lab\Thomas\Spatial signaling pathway\data\processed\3_6_Cycle6_p-AKT.tiff
Cycle6,3,6,CH3,phospho-B-catenin,Y:\coskun-lab\Thomas\Spatial signaling pathway\data\raw\Lg_Cycle6_40x_1216_Fw3\1_00001_Z006_CH3.tif,Y:\coskun-lab\Thomas\Spatial signaling pathway\data\processed\3_6_Cycle6_phospho-B-catenin.tiff
Cycle6,3,6,CH4,RNF 43,Y:\coskun-lab\Thomas\Spatial signaling pathway\data\raw\Lg_Cycle6_40x_1216_Fw3\1_00001_Z006_CH4.tif,Y:\coskun-lab\Thomas\Spatial signaling pathway\data\processed\3_6_Cycle6_RNF 43.tiff
Cycle7,1,1,CH1,Hoeschst,Y:\coskun-lab\Thomas\Spatial signaling pathway\data\raw\Lg_Cycle7_40x_1217_Fw1\1_00001_Z001_CH1.tif,Y:\coskun-lab\Thomas\Spatial signaling pathway\data\processed\1_1_Cycle7_Hoeschst.tiff
Cycle7,1,1,CH2,AKT,Y:\coskun-lab\Thomas\Spatial signaling pathway\data\raw\Lg_Cycle7_40x_1217_Fw1\1_00001_Z001_CH2.tif,Y:\coskun-lab\Thomas\Spatial signaling pathway\data\processed\1_1_Cycle7_AKT.tiff
Cycle7,1,1,CH3,p-mTOR,Y:\coskun-lab\Thomas\Spatial signaling pathway\data\raw\Lg_Cycle7_40x_1217_Fw1\1_00001_Z001_CH3.tif,Y:\coskun-lab\Thomas\Spatial signaling pathway\data\processed\1_1_Cycle7_p-mTOR.tiff
Cycle7,1,1,CH4,mTOR,Y:\coskun-lab\Thomas\Spatial signaling pathway\data\raw\Lg_Cycle7_40x_1217_Fw1\1_00001_Z001_CH4.tif,Y:\coskun-lab\Thomas\Spatial signaling pathway\data\processed\1_1_Cycle7_mTOR.tiff
Cycle7,1,2,CH1,Hoeschst,Y:\coskun-lab\Thomas\Spatial signaling pathway\data\raw\Lg_Cycle7_40x_1217_Fw1\1_00001_Z002_CH1.tif,Y:\coskun-lab\Thomas\Spatial signaling pathway\data\processed\1_2_Cycle7_Hoeschst.tiff
Cycle7,1,2,CH2,AKT,Y:\coskun-lab\Thomas\Spatial signaling pathway\data\raw\Lg_Cycle7_40x_1217_Fw1\1_00001_Z002_CH2.tif,Y:\coskun-lab\Thomas\Spatial signaling pathway\data\processed\1_2_Cycle7_AKT.tiff
Cycle7,1,2,CH3,p-mTOR,Y:\coskun-lab\Thomas\Spatial signaling pathway\data\raw\Lg_Cycle7_40x_1217_Fw1\1_00001_Z002_CH3.tif,Y:\coskun-lab\Thomas\Spatial signaling pathway\data\processed\1_2_Cycle7_p-mTOR.tiff
Cycle7,1,2,CH4,mTOR,Y:\coskun-lab\Thomas\Spatial signaling pathway\data\raw\Lg_Cycle7_40x_1217_Fw1\1_00001_Z002_CH4.tif,Y:\coskun-lab\Thomas\Spatial signaling pathway\data\processed\1_2_Cycle7_mTOR.tiff
Cycle7,1,3,CH1,Hoeschst,Y:\coskun-lab\Thomas\Spatial signaling pathway\data\raw\Lg_Cycle7_40x_1217_Fw1\1_00001_Z003_CH1.tif,Y:\coskun-lab\Thomas\Spatial signaling pathway\data\processed\1_3_Cycle7_Hoeschst.tiff
Cycle7,1,3,CH2,AKT,Y:\coskun-lab\Thomas\Spatial signaling pathway\data\raw\Lg_Cycle7_40x_1217_Fw1\1_00001_Z003_CH2.tif,Y:\coskun-lab\Thomas\Spatial signaling pathway\data\processed\1_3_Cycle7_AKT.tiff
Cycle7,1,3,CH3,p-mTOR,Y:\coskun-lab\Thomas\Spatial signaling pathway\data\raw\Lg_Cycle7_40x_1217_Fw1\1_00001_Z003_CH3.tif,Y:\coskun-lab\Thomas\Spatial signaling pathway\data\processed\1_3_Cycle7_p-mTOR.tiff
Cycle7,1,3,CH4,mTOR,Y:\coskun-lab\Thomas\Spatial signaling pathway\data\raw\Lg_Cycle7_40x_1217_Fw1\1_00001_Z003_CH4.tif,Y:\coskun-lab\Thomas\Spatial signaling pathway\data\processed\1_3_Cycle7_mTOR.tiff
Cycle7,1,4,CH1,Hoeschst,Y:\coskun-lab\Thomas\Spatial signaling pathway\data\raw\Lg_Cycle7_40x_1217_Fw1\1_00001_Z004_CH1.tif,Y:\coskun-lab\Thomas\Spatial signaling pathway\data\processed\1_4_Cycle7_Hoeschst.tiff
Cycle7,1,4,CH2,AKT,Y:\coskun-lab\Thomas\Spatial signaling pathway\data\raw\Lg_Cycle7_40x_1217_Fw1\1_00001_Z004_CH2.tif,Y:\coskun-lab\Thomas\Spatial signaling pathway\data\processed\1_4_Cycle7_AKT.tiff
Cycle7,1,4,CH3,p-mTOR,Y:\coskun-lab\Thomas\Spatial signaling pathway\data\raw\Lg_Cycle7_40x_1217_Fw1\1_00001_Z004_CH3.tif,Y:\coskun-lab\Thomas\Spatial signaling pathway\data\processed\1_4_Cycle7_p-mTOR.tiff
Cycle7,1,4,CH4,mTOR,Y:\coskun-lab\Thomas\Spatial signaling pathway\data\raw\Lg_Cycle7_40x_1217_Fw1\1_00001_Z004_CH4.tif,Y:\coskun-lab\Thomas\Spatial signaling pathway\data\processed\1_4_Cycle7_mTOR.tiff
Cycle7,1,5,CH1,Hoeschst,Y:\coskun-lab\Thomas\Spatial signaling pathway\data\raw\Lg_Cycle7_40x_1217_Fw1\1_00001_Z005_CH1.tif,Y:\coskun-lab\Thomas\Spatial signaling pathway\data\processed\1_5_Cycle7_Hoeschst.tiff
Cycle7,1,5,CH2,AKT,Y:\coskun-lab\Thomas\Spatial signaling pathway\data\raw\Lg_Cycle7_40x_1217_Fw1\1_00001_Z005_CH2.tif,Y:\coskun-lab\Thomas\Spatial signaling pathway\data\processed\1_5_Cycle7_AKT.tiff
Cycle7,1,5,CH3,p-mTOR,Y:\coskun-lab\Thomas\Spatial signaling pathway\data\raw\Lg_Cycle7_40x_1217_Fw1\1_00001_Z005_CH3.tif,Y:\coskun-lab\Thomas\Spatial signaling pathway\data\processed\1_5_Cycle7_p-mTOR.tiff
Cycle7,1,5,CH4,mTOR,Y:\coskun-lab\Thomas\Spatial signaling pathway\data\raw\Lg_Cycle7_40x_1217_Fw1\1_00001_Z005_CH4.tif,Y:\coskun-lab\Thomas\Spatial signaling pathway\data\processed\1_5_Cycle7_mTOR.tiff
